users_id,region,gender,age,height,weight,deadlift,backsq,pullups,Goals,WorkoutLocation,Equipment,Program name
503327,Asia,Female,41,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
527941,Asia,Female,25,66,170,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
572818,Asia,Female,37,NA,136,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
594503,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
604530,Asia,Female,31,NA,113,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
174554,Europe,Female,32,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
291999,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
434493,Europe,Female,37,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
476974,Europe,Female,38,NA,163,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
528605,Europe,Female,47,64,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
272383,Europe,Female,35,NA,143,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
510520,Europe,Female,21,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
512978,Europe,Female,23,NA,119,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
518792,Europe,Female,20,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
530977,Europe,Female,27,70,159,220,132,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
492407,Asia,Female,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
617570,Asia,Female,24,NA,134,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
402404,Europe,Female,25,65,134,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
503454,Europe,Female,34,64,143,231,65,6,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
505687,Europe,Female,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
518723,Europe,Female,20,68,NA,231,198,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
545003,Europe,Female,24,65,150,209,165,9,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
564458,Europe,Female,24,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
606102,Europe,Female,40,68,161,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
614960,Europe,Female,31,66,143,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
624272,Europe,Female,24,67,169,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
366006,Asia,Female,38,NA,141,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
484707,Asia,Female,31,NA,110,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
556058,Asia,Female,22,NA,116,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
584807,Europe,Female,23,NA,110,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
593916,Europe,Female,38,67,134,209,110,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
625198,Europe,Female,32,NA,119,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
293644,Europe,Female,48,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
535372,Europe,Female,31,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
486323,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
508461,Europe,Female,32,NA,125,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
514188,Europe,Female,27,64,121,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
521306,Europe,Female,36,65,136,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
540720,Europe,Female,20,NA,145,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
541245,Europe,Female,30,NA,NA,209,143,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
590354,Europe,Female,42,NA,150,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
291221,Asia,Female,33,63,115,205,165,14,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
299835,Europe,Female,25,NA,127,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
468057,Europe,Female,23,69,165,198,80,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
476506,Europe,Female,44,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
518678,Europe,Female,23,NA,143,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
495666,Europe,Female,43,70,163,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
522084,Europe,Female,43,NA,63,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
623637,Europe,Female,28,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
577695,Europe,Female,37,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
461507,Europe,Female,37,NA,141,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
525802,Asia,Female,22,NA,105,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
531157,Asia,Female,38,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
568131,Europe,Female,24,NA,134,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
605284,Europe,Female,23,NA,123,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
396986,Asia,Female,27,NA,112,145,100,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
504107,Asia,Female,29,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
517745,Asia,Female,29,61,115,150,135,9,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
521200,Asia,Female,26,NA,116,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
522946,Asia,Female,24,NA,125,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
551452,Asia,Female,36,NA,200,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
572151,Asia,Female,37,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
622355,Asia,Female,24,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
396661,Europe,Female,25,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
425038,Europe,Female,26,66,163,198,143,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
466153,Europe,Female,23,66,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
507467,Europe,Female,33,67,146,243,187,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
541212,Europe,Female,26,66,209,187,209,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
552921,Europe,Female,37,NA,154,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
557534,Europe,Female,22,NA,140,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
565702,Europe,Female,17,NA,137,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
434396,Europe,Female,24,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
466196,Europe,Female,45,71,162,154,139,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
483515,Europe,Female,35,69,160,209,154,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
496575,Europe,Female,32,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
515720,Europe,Female,38,NA,154,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
517284,Europe,Female,29,NA,160,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
605373,Europe,Female,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
254684,Europe,Female,29,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
310832,Europe,Female,28,NA,NA,154,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
341259,Europe,Female,28,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
487222,Europe,Female,30,NA,167,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
493223,Europe,Female,25,68,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
503301,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
521193,Europe,Female,20,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
553598,Europe,Female,33,NA,135,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
558789,Europe,Female,21,NA,128,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
563601,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
623099,Europe,Female,33,NA,139,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
542006,Europe,Female,22,NA,133,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
545199,Europe,Female,36,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
590120,Europe,Female,31,NA,138,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
591614,Europe,Female,34,NA,131,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
595330,Europe,Female,27,NA,99,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
605563,Europe,Female,33,NA,114,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
616815,Europe,Female,23,NA,138,143,126,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
505455,Europe,Female,35,66,121,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
525962,Europe,Female,40,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
531486,Europe,Female,30,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
604438,Europe,Female,40,62,114,176,143,1,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
614289,Europe,Female,26,NA,108,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
533862,Europe,Female,33,67,130,132,110,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
539094,Europe,Female,22,64,NA,154,132,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
619784,Europe,Female,23,NA,119,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
523660,Asia,Female,26,NA,135,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
579353,Europe,Female,31,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
252798,Europe,Female,38,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
364338,Europe,Female,35,NA,147,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
489791,Europe,Female,32,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
523505,Europe,Female,24,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
527067,Europe,Female,26,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
532532,Europe,Female,26,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
551712,Europe,Female,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
577486,Europe,Female,31,NA,120,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
577929,Europe,Female,44,NA,148,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
592215,Europe,Female,30,62,136,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
606648,Europe,Female,35,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
622186,Europe,Female,23,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
287510,Asia,Female,29,NA,145,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
519118,Asia,Female,36,63,NA,132,88,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
571681,Asia,Female,24,NA,123,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
97399,Europe,Female,31,64,148,225,198,3,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
619264,Europe,Female,28,65,220,264,198,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
267445,Europe,Female,27,NA,114,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
491199,Europe,Female,34,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
503775,Europe,Female,24,NA,125,100,95,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
509178,Europe,Female,21,67,141,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
614796,Europe,Female,30,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
462467,Asia,Female,30,63,110,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Advanced female gym  program
